2.024000 -0.437848 -1.048288 -0.349041 -0.444525 
2.028000 -0.441441 -1.056392 -0.351601 -0.448222 
2.032000 -0.445026 -1.064512 -0.354144 -0.451915 
2.036000 -0.448605 -1.072648 -0.356670 -0.455601 
2.040000 -0.452176 -1.080800 -0.359179 -0.459282 
2.044000 -0.455740 -1.088968 -0.361670 -0.462957 
2.048000 -0.459297 -1.097152 -0.364144 -0.466626 
2.052000 -0.462846 -1.105352 -0.366601 -0.470290 
2.056000 -0.466389 -1.113568 -0.369040 -0.473947 
2.060000 -0.469923 -1.121800 -0.371461 -0.477599 
2.064000 -0.473450 -1.130048 -0.373864 -0.481244 
